Aggregate Series,MySPEPSCNY
Data Start,2003-01-04
Data End,2026-05-16

Date,Value
2020-07-04,12.802578926086426
2020-07-11,12.793327331542969
2020-07-18,13.015558242797852
2020-07-25,13.22413158416748
2020-08-01,13.840509414672852
2020-08-08,14.027917861938477
2020-08-15,14.055968284606934
2020-08-22,14.13214111328125
2020-08-29,14.158605575561523
2020-09-05,14.180268287658691
2020-09-12,14.212167739868164
2020-09-19,14.195433616638184
2020-09-26,14.22007942199707
2020-10-03,14.209610939025879
2020-10-10,14.230535507202148
2020-10-17,14.368734359741211
2020-10-24,14.558980941772461
2020-10-31,15.045498847961426
2020-11-07,15.217205047607422
2020-11-14,15.298624992370605
2020-11-21,15.353311538696289
2020-11-28,15.407543182373047
2020-12-05,15.439279556274414
2020-12-12,15.482736587524414
2020-12-19,15.455275535583496
2020-12-26,15.467021942138672
2021-01-02,15.248261451721191
2021-01-09,15.363582611083984
2021-01-16,15.497201919555664
2021-01-23,15.705296516418457
2021-01-30,16.147539138793945
2021-02-06,16.453065872192383
2021-02-13,16.53706169128418
2021-02-20,16.619932174682617
2021-02-27,16.748226165771484
2021-03-06,16.81447982788086
2021-03-13,16.885658264160156
2021-03-20,16.851469039916992
2021-03-27,16.91623878479004
2021-04-03,16.990312576293945
2021-04-10,17.05501937866211
2021-04-17,17.33378028869629
2021-04-24,17.539264678955078
2021-05-01,18.29007339477539
2021-05-08,18.51643943786621
2021-05-15,18.640865325927734
2021-05-22,18.75213050842285
2021-05-29,18.842390060424805
2021-06-05,18.871267318725586
2021-06-12,18.88870620727539
2021-06-19,18.878543853759766
2021-06-26,18.919326782226562
2021-07-03,19.013607025146484
2021-07-10,19.03514862060547
2021-07-17,19.138591766357422
2021-07-24,19.30171012878418
2021-07-31,19.905488967895508
2021-08-07,20.098360061645508
2021-08-14,20.164058685302734
2021-08-21,20.243425369262695
2021-08-28,20.265474319458008
2021-09-04,20.342695236206055
2021-09-11,20.341508865356445
2021-09-18,20.284860610961914
2021-09-25,20.307283401489258
2021-10-02,20.336231231689453
2021-10-09,20.365510940551758
2021-10-16,20.372438430786133
2021-10-23,20.47145652770996
2021-10-30,20.65150260925293
2021-11-06,20.82016372680664
2021-11-13,20.918458938598633
2021-11-20,20.95023536682129
2021-11-27,21.022926330566406
2021-12-04,21.075618743896484
2021-12-11,21.136899948120117
2021-12-18,21.089195251464844
2021-12-25,21.136375427246094
2022-01-01,21.21745491027832
2022-01-08,21.266389846801758
2022-01-15,21.248027801513672
2022-01-22,21.252182006835938
2022-01-29,21.53634262084961
2022-02-05,21.643712997436523
2022-02-12,21.740514755249023
2022-02-19,21.83458137512207
2022-02-26,21.880958557128906
2022-03-05,21.959190368652344
2022-03-12,22.104225158691406
2022-03-19,22.042333602905273
2022-03-26,22.0816650390625
2022-04-02,22.11092758178711
2022-04-09,22.18486785888672
2022-04-16,22.26642417907715
2022-04-23,22.495046615600586
2022-04-30,22.605119705200195
2022-05-07,22.67055892944336
2022-05-14,22.717077255249023
2022-05-21,22.768491744995117
2022-05-28,22.841388702392578
2022-06-04,22.887372970581055
2022-06-11,22.9366512298584
2022-06-18,22.826757431030273
2022-06-25,22.85169219970703
2022-07-02,22.782798767089844
2022-07-09,22.726308822631836
2022-07-16,22.716917037963867
2022-07-23,22.71554183959961
2022-07-30,22.685626983642578
2022-08-06,22.6616153717041
2022-08-13,22.600467681884766
2022-08-20,22.61415672302246
2022-08-27,22.62504768371582
2022-09-03,22.667028427124023
2022-09-10,22.651521682739258
2022-09-17,22.53330421447754
2022-09-24,22.54123306274414
2022-10-01,22.473392486572266
2022-10-08,22.394290924072266
2022-10-15,22.34059715270996
2022-10-22,22.27280044555664
2022-10-29,22.151952743530273
2022-11-05,22.09762191772461
2022-11-12,22.072772979736328
2022-11-19,22.103363037109375
2022-11-26,22.131868362426758
2022-12-03,22.11910057067871
2022-12-10,22.088022232055664
2022-12-17,21.955562591552734
2022-12-24,21.990833282470703
2022-12-31,21.992639541625977
2023-01-07,22.04931640625
2023-01-14,22.039634704589844
2023-01-21,21.952661514282227
2023-01-28,21.79857063293457
2023-02-04,21.672876358032227
2023-02-11,21.717626571655273
2023-02-18,21.723764419555664
2023-02-25,21.661483764648438
2023-03-04,21.674835205078125
2023-03-11,21.675107955932617
2023-03-18,21.562103271484375
2023-03-25,21.523578643798828
2023-04-01,21.47088623046875
2023-04-08,21.433835983276367
2023-04-15,21.427295684814453
2023-04-22,21.454143524169922
2023-04-29,21.874900817871094
2023-05-06,21.940757751464844
2023-05-13,21.934505462646484
2023-05-20,21.956680297851562
2023-05-27,22.051860809326172
2023-06-03,22.117149353027344
2023-06-10,22.113208770751953
2023-06-17,21.967330932617188
2023-06-24,21.946796417236328
2023-07-01,21.904937744140625
2023-07-08,21.90469741821289
2023-07-15,21.888885498046875
2023-07-22,21.905977249145508
2023-07-29,22.234411239624023
2023-08-05,22.525888442993164
2023-08-12,22.56281280517578
2023-08-19,22.6312313079834
2023-08-26,22.752033233642578
2023-09-02,22.8240909576416
2023-09-09,22.82221794128418
2023-09-16,22.755428314208984
2023-09-23,22.777172088623047
2023-09-30,22.73731231689453
2023-10-07,22.729541778564453
2023-10-14,22.735410690307617
2023-10-21,22.758113861083984
2023-10-28,23.059797286987305
2023-11-04,23.103172302246094
2023-11-11,23.110382080078125
2023-11-18,23.142229080200195
2023-11-25,23.200603485107422
2023-12-02,23.23359489440918
2023-12-09,23.22272491455078
2023-12-16,23.0616512298584
2023-12-23,23.114547729492188
2023-12-30,23.119443893432617
2024-01-06,23.14604949951172
2024-01-13,23.115535736083984
2024-01-20,23.146377563476562
2024-01-27,23.141822814941406
2024-02-03,23.52677345275879
2024-02-10,23.60643768310547
2024-02-17,23.629776000976562
2024-02-24,23.792261123657227
2024-03-02,23.7915096282959
2024-03-09,23.83600616455078
2024-03-16,23.807540893554688
2024-03-23,23.811792373657227
2024-03-30,23.815505981445312
2024-04-06,23.847389221191406
2024-04-13,23.76495933532715
2024-04-20,23.86395835876465
2024-04-27,24.373245239257812
2024-05-04,24.452985763549805
2024-05-11,24.469892501831055
2024-05-18,24.50872039794922
2024-05-25,24.624256134033203
2024-06-01,24.666240692138672
2024-06-08,24.634321212768555
2024-06-15,24.67880630493164
2024-06-22,24.60568618774414
2024-06-29,24.62844467163086
2024-07-06,24.56541633605957
2024-07-13,24.577463150024414
2024-07-20,24.67685317993164
2024-07-27,25.019676208496094
2024-08-03,25.319988250732422
2024-08-10,25.27272605895996
2024-08-17,25.27989959716797
2024-08-24,25.279748916625977
2024-08-31,25.460798263549805
2024-09-07,25.496299743652344
2024-09-14,25.41170310974121
2024-09-21,25.299341201782227
2024-09-28,25.27534294128418
2024-10-05,25.23060417175293
2024-10-12,25.206655502319336
2024-10-19,25.230470657348633
2024-10-26,25.34381675720215
2024-11-02,25.76947593688965
2024-11-09,25.88753318786621
2024-11-16,25.93266487121582
2024-11-23,25.98613929748535
2024-11-30,26.049970626831055
2024-12-07,25.994327545166016
2024-12-14,26.01879119873047
2024-12-21,25.959548950195312
2024-12-28,25.95641326904297
2025-01-04,25.99394989013672
2025-01-11,25.916946411132812
2025-01-18,26.034059524536133
2025-01-25,26.047462463378906
2025-02-01,26.131607055664062
2025-02-08,26.272289276123047
2025-02-15,26.28900718688965
2025-02-22,26.334482192993164
2025-03-01,26.58320426940918
2025-03-08,26.607824325561523
2025-03-15,26.586454391479492
2025-03-22,26.514301300048828
2025-03-29,26.529272079467773
2025-04-05,26.407814025878906
2025-04-12,26.25174903869629
2025-04-19,26.24300765991211
2025-04-26,26.408945083618164
2025-05-03,26.652231216430664
2025-05-10,26.700090408325195
2025-05-17,26.62884521484375
2025-05-24,26.6070499420166
2025-05-31,26.663467407226562
2025-06-07,26.688720703125
2025-06-14,26.701562881469727
2025-06-21,26.6456356048584
2025-06-28,26.637971878051758
2025-07-05,26.618440628051758
2025-07-12,26.61509895324707
2025-07-19,26.774978637695312
2025-07-26,27.00860023498535
2025-08-02,27.359712600708008
2025-08-09,27.51751136779785
2025-08-16,27.565940856933594
2025-08-23,27.639389038085938
2025-08-30,27.834829330444336
2025-09-06,27.91547393798828
2025-09-13,27.90434455871582
2025-09-20,27.884794235229492
2025-09-27,27.977190017700195
2025-10-04,27.946178436279297
2025-10-11,27.946762084960938
2025-10-18,28.044818878173828
2025-10-25,28.166545867919922
2025-11-01,28.659700393676758
2025-11-08,28.866954803466797
2025-11-15,28.95933723449707
2025-11-22,29.261014938354492
2025-11-29,29.243682861328125
2025-12-06,29.230274200439453
2025-12-13,29.36606788635254
2025-12-20,29.446613311767578
2025-12-27,29.46053695678711
2026-01-03,29.462614059448242
2026-01-10,29.434341430664062
2026-01-17,29.491628646850586
2026-01-24,29.451263427734375
2026-01-31,29.907316207885742
2026-02-07,30.086345672607422
2026-02-14,30.175582885742188
2026-02-21,30.306657791137695
2026-02-28,30.627416610717773
2026-03-07,30.843379974365234
2026-03-14,30.999710083007812
2026-03-21,31.442628860473633
2026-03-28,31.553329467773438
2026-04-04,31.580110549926758
2026-04-11,31.65631103515625
2026-04-18,31.851816177368164
2026-04-25,32.18598937988281
2026-05-02,33.30047607421875
2026-05-09,33.44300842285156
2026-05-16,33.67109298706055
